start,end,speaker,text
00:18:30.440,00:19:31.980,spk_1,"I would only be able to answer that based on my own practice as a practitioner at the time in the 1980s and certainly that sparked a greater number of applications being made than had been the case hitherto. Very shortly after the decision, I think it's very shortly after my learned friends and my junior be able to correct this but very shortly after, it was appreciated that if you could apply for revival retrospectively, then you could bring a retrospective claim for damages for breach of repairing obligations because by definition, if you were non-tenant in limbo, you've lost your rights to have repairs carried out, both under contract and statute. Once Lord Justice Millett is not identified in Greenwich v Reagan that you could revive, and in particular Lord Justice Walker, I think, had used the phrase, Lazarus like, then it was realised that you could do this retrospectively and of course, that then spawned another lot of satellite litigation about whether the retrospectivity would regenerate the entirety of the past tenancy including the repairing covenant. Thank"
00:19:31.980,00:19:32.680,spk_4,"you very much."
00:19:36.400,00:19:39.520,spk_0,"Does that mean we go to issue two?"
00:19:40.260,00:20:12.080,spk_1,"Yes, My Lord. And issue two bears the preface that all the remaining issues bear that, of course, they assume that I've been wrong in advancing the appellant's case on issue one, and that he did lose his tenancy on breach back on the 4th of March 1987. Issue two invites this court to determine whether the right to apply to postpone in Section 85(2)(b) is a transmissible right that passes to the deceased former tenant's estate."
00:20:15.360,00:20:15.790,spk_0,"Or"
00:20:15.790,00:20:30.790,spk_1,"is it, as the Court of Appeal has held, a personal right that dies with him. Our printed case offers, I hope, not impertinently, a very broad overview of what passes on death at paragraph's 45 and"
00:20:30.900,00:20:32.160,spk_0,"46."
00:20:32.360,00:20:47.600,spk_1,"And it's right that I indicate straight away that it's accepted that the right to apply to revive under Section 85(2)(b) is not a right taking contractual form. It is only a right provided by the statute."
00:20:47.930,00:20:51.200,spk_0,"Everything depends on what we make of the statutory provisions."
00:20:51.210,00:21:04.940,spk_1,"Exactly so, My Lord. And if I may say so and again not intended to be impertinent, the best guidance one gets that that is the right approach is probably from the relatively recent decision of the Court of Appeal in the Rickless case, which is --"
00:21:04.950,00:21:20.150,spk_4,"I'm sorry to interrupt you. Since you refer to paragraph 46, I think I should point out, 46(3) contains what I think is a pretty elementary howler which a first year law student would not make, but --"
00:21:20.160,00:21:20.990,spk_1,"obviously my [inaudible]."
00:21:21.640,00:21:28.220,spk_4,"Real estate in English property law doesn't include all interest in land because it doesn't include leasehold interest."
00:21:28.510,00:21:36.330,spk_1,"Indeed it doesn't, My Lord and I apologise that that has remained their unqualified notwithstanding the fact that we've included the materials which say --"
00:21:36.520,00:21:40.100,spk_4,"I don't think it has any effect on the outcome of the case."
00:21:40.110,00:21:58.840,spk_1,"Well, I'm suitably chastised, My Lord, and I should look with even more care at the draft cases that I see in the future. I apologise for the error. My Lord, I was suggesting pursuant to Lord Hope's invitation that the concentration should be on the statutory regime that we need, as far as authorities concerned, nothing more"
00:21:58.840,00:22:00.020,spk_2,"than"
00:22:00.030,00:22:37.430,spk_1,"Lord Browne-Wilkinson as he became Vice Chancellor Browne-Wilkinson's judgment in the Rickless case, which is at tab 27 in volume 3. Rickless, decided in December of 1986, as the court will recall, is the case about the film rights of the image of Peter Sellers"
00:22:38.490,00:22:38.730,spk_0,"and the"
00:22:38.730,00:22:44.880,spk_1,"question was whether a film could be made using his rights, using his image, after his death."
00:22:45.830,00:22:47.150,spk_2,"The"
00:22:47.160,00:23:07.700,spk_1,"question became whether his personal representatives could give consent to the use of his image after he died. And I need -- with that introduction, I need to take the court very briefly to page 56 in the judgment of the Vice Chancellor, Browne-Wilkinson, as he then was between letters F and H. Could I go very briefly at that passage, please."
00:23:07.700,00:23:09.220,spk_0,"Page number again?"
00:23:09.230,00:23:12.350,spk_1,"Page 56. 56, thank you. Letters F to"
00:23:12.350,00:23:12.820,spk_0,"H."
00:23:14.380,00:24:18.750,spk_1,"So the question is, does the right to give or withhold consent transmit? Could Peter Sellers' is right to give or withhold his consent pass to his estate? And Lord Browne-Wilkinson Vice Chancellor, says this at the fourth line of the paragraph, starting these arguments. Fourth line, The right to give or withhold consent is the same as any other right. It will vest in a man's personal representatives after his death. Some rights are purely personal and die with the person, for example, the right to consent to the exercise of a power of appointment, but the question in every case is whether or not the right is personal and dies with him. If it is not personal, addressed in his personal representative. So, one is thrown back to the question, did Parliament intend the right to be purely personal? It has been held that prima facie, a right conferred on a man by statute, survives his death and that clear words are required if it is to be held that the right dies with the person who's been given that right. There are no such clear words in this case. Therefore, in my judgment, the right to give or withhold consent survives the death of the performer, and vests in his personal representatives."
00:24:19.680,00:24:20.590,spk_2,"That"
00:24:20.590,00:24:24.790,spk_1,"is the precise approach I invite this court to take in the instant case,"
00:24:25.510,00:24:26.080,spk_0,"to"
00:24:26.090,00:24:39.060,spk_1,"ask whether Parliament intended the right under Section 85 to to be purely personal and to assume, prima facie, that it did not, and that the right passes unless the statute indicates the"
00:24:39.060,00:24:39.620,spk_0,"contrary."
00:24:45.090,00:25:13.620,spk_1,"Can I therefore immediately come to the nature of the right in this case, in its statutory content? The right in play in the instant case is the right of a tolerated trespasser to apply for the exercise of the power in Section 85(2)(b) to postpone the date for possession in the possession order and thus revive his tenancy. The Lazarus application."
00:25:17.410,00:25:17.450,spk_0,"I"
00:25:17.500,00:25:21.720,spk_1,"respectfully suggest there can be little doubt that that was a very valuable"
00:25:21.720,00:25:22.190,spk_2,"right."
00:25:24.590,00:30:27.190,spk_1,"It was so described by the Court of Appeal in this very context, that is to say tolerated trespass, in Jones v Merton. Can I briefly invite the court to travel there in volume 1 at tab 14. In Merton v Jones, volume 1, tab 14, the issue for the Court of Appeal, was whether a tolerated trespasser had to give notice to his former landlord that he was leaving the property. The Court of Appeal held that he did not. Paragraph's 89 of Lord Justice Wilson's judgment at page 1273, he puts the position in context and he says at the top of page 1273, a tolerated trespasser is a former secure tenant against whom an order for possession has been made in which the specified date for him to give possession has passed but which has not been executed. So, he has a valuable right, potentially to secure the revival of his tenancy. He then describes the three ways in which a person can be tolerated. Tolerated by consent, tolerated passively or tolerated because the court has restrained eviction. In paragraph 9, he indicates an estimate of 750,000 tolerated trespassers and he says at letter D, It seems that because of the chance that tolerated trespassers will secure a revival of their tenancies, many owners of public sector housing stock, however unwisely, omit to distinguish between their tenants and their tolerated trespassers. That passage going back as a matter of policies that were to points I was making on issue one. So, there we have the Court of Appeal identifying this right as a, quote, very valuable right. Can I then go forward in the judgment to page 1278 at paragraph 27 where he says this the fallacy of Mr Sefton- Smith's argument is yet more clearly demonstrated by reflecting on the feature, which principally confers upon the tolerated trespasser his distinctive status. It is the right to secure the revival of the tenancy by obtaining an order either for postponement of the date set by the order for possession, or even for the discharge or recision of the order itself pursuant to Section 85(2)(b) or (4) of the Act. The right is lost not only when the order for possession is executed against the tolerated tresspasser, as provided by 85(2), but also when execution is no longer required to give effect to the order, see the decision of the Court of Appeal in Dunn v Bradford. And that was a case in which it was said that execution wasn't necessary because the tenants have moved out and taken up occupation elsewhere. And the court will see that [inaudible] Lord Justice Wilson refers to My Lady's judgment in that case as to the meaning of execution of the order. What we get from paragraph 27 and the earlier reference in paragraph's 8 and 9 is that this is the critical right in relation to tolerated trespass, if there is such a thing, it is the right to re-secure revival, it is valuable and it is lost only when the order for possession is executed or when execution is no longer required to give effect to it. But, say my learned friends, nevertheless, this right is lost on death. Our first [inaudible] of that is it is a surprising submission in a scheme which envisages the secure tenancy itself surviving death. It might have been a stronger point had the scheme envisaged that a secure tenant loses everything on death. Would be then said, well, obviously, the former secure tenant loses everything on death. But this scheme doesn't determine rights on death, as we hope we have indicated in our printed case in our short summary at the beginning of how the succession provisions work. But there are other indicia in the statute which show why the right survives death. Firstly, the right to apply is obviously not confined to a person who is a secure tenant. It is available to a secure tenant,"
